Timestamp,PM2.5,PM10,Gas,CO,Temp,Hum,Class,Remark
2026-05-20 07:52:31 UTC,23,29,4.76,0.67,32,74.6,0,"CAUTION: CO LEVELS RISING, MOVE TO CLEANER AIR ZONE"
2026-05-20 07:52:41 UTC,22,29,4.94,0.7,32,74.7,0,"CAUTION: CO LEVELS RISING, MOVE TO CLEANER AIR ZONE"
2026-05-20 07:52:51 UTC,22,29,4.96,0.7,32,74.7,0,"CAUTION: CO LEVELS RISING, MOVE TO CLEANER AIR ZONE"
2026-05-20 07:53:01 UTC,20,24,4.76,0.67,32,74.7,0,"CAUTION: CO LEVELS RISING, MOVE TO CLEANER AIR ZONE"
2026-05-20 07:53:11 UTC,20,24,4.78,0.65,32,74.7,0,"CAUTION: CO LEVELS RISING, MOVE TO CLEANER AIR ZONE"
2026-05-20 07:53:21 UTC,20,24,4.91,0.67,32,74.6,0,"CAUTION: CO LEVELS RISING, MOVE TO CLEANER AIR ZONE"
2026-05-20 07:53:31 UTC,21,25,4.96,0.69,32,74.6,0,"CAUTION: CO LEVELS RISING, MOVE TO CLEANER AIR ZONE"
2026-05-20 07:53:41 UTC,21,25,4.78,0.69,32,74.7,0,"CAUTION: CO LEVELS RISING, MOVE TO CLEANER AIR ZONE"
2026-05-20 07:53:51 UTC,21,23,4.73,0.67,32,74.6,0,"CAUTION: CO LEVELS RISING, MOVE TO CLEANER AIR ZONE"
2026-05-20 07:54:01 UTC,20,23,4.83,0.67,32,74.5,0,"CAUTION: CO LEVELS RISING, MOVE TO CLEANER AIR ZONE"
2026-05-20 07:54:11 UTC,20,24,4.91,0.69,32,74.5,0,"CAUTION: CO LEVELS RISING, MOVE TO CLEANER AIR ZONE"
2026-05-20 07:54:21 UTC,21,25,4.83,0.69,32,74.4,0,"CAUTION: CO LEVELS RISING, MOVE TO CLEANER AIR ZONE"
2026-05-20 07:54:31 UTC,21,25,4.76,0.69,32.1,74.5,0,"CAUTION: CO LEVELS RISING, MOVE TO CLEANER AIR ZONE"
2026-05-20 07:54:41 UTC,20,26,4.76,0.67,32.1,74.5,0,"CAUTION: CO LEVELS RISING, MOVE TO CLEANER AIR ZONE"
2026-05-20 07:54:51 UTC,21,25,4.91,0.68,32.1,74.4,0,"CAUTION: CO LEVELS RISING, MOVE TO CLEANER AIR ZONE"
2026-05-20 07:55:01 UTC,20,24,4.91,0.69,32.1,74.4,0,"CAUTION: CO LEVELS RISING, MOVE TO CLEANER AIR ZONE"
2026-05-20 07:55:11 UTC,20,24,4.76,0.69,32.1,74.4,0,"CAUTION: CO LEVELS RISING, MOVE TO CLEANER AIR ZONE"
2026-05-20 07:55:21 UTC,20,24,4.73,0.67,32.1,74.5,0,"CAUTION: CO LEVELS RISING, MOVE TO CLEANER AIR ZONE"
2026-05-20 07:55:31 UTC,20,23,4.91,0.67,32.1,74.4,0,"CAUTION: CO LEVELS RISING, MOVE TO CLEANER AIR ZONE"
2026-05-20 07:55:41 UTC,19,22,4.88,0.69,32.1,74.6,0,"CAUTION: CO LEVELS RISING, MOVE TO CLEANER AIR ZONE"
2026-05-20 07:55:51 UTC,18,21,4.86,0.68,32.1,74.4,0,"CAUTION: CO LEVELS RISING, MOVE TO CLEANER AIR ZONE"
2026-05-20 07:56:01 UTC,18,21,4.71,0.67,32.1,74.5,0,"CAUTION: CO LEVELS RISING, MOVE TO CLEANER AIR ZONE"
2026-05-20 07:56:11 UTC,18,21,4.81,0.67,32.1,74.4,0,"CAUTION: CO LEVELS RISING, MOVE TO CLEANER AIR ZONE"
